date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-03-24,AC,0,state,21,0.0,False,881935.0,12.0,2.38113,0.0
2020-03-24,AL,0,state,10,0.0,False,3337357.0,27.0,0.29964,0.0
2020-03-24,AM,0,state,47,1.0,False,4144597.0,13.0,1.13401,0.0213
2020-03-24,AP,0,state,1,0.0,False,845731.0,16.0,0.11824,0.0
2020-03-24,BA,0,state,79,0.0,False,14873064.0,29.0,0.5311600000000001,0.0
2020-03-24,CE,0,state,185,0.0,False,9132078.0,23.0,2.02583,0.0
2020-03-24,DF,0,state,161,0.0,False,3015268.0,53.0,5.3394900000000005,0.0
2020-03-24,ES,0,state,40,0.0,False,4018650.0,32.0,0.99536,0.0
2020-03-24,GO,0,state,29,0.0,False,7018354.0,52.0,0.4132,0.0
2020-03-24,MA,0,state,8,0.0,False,7075181.0,21.0,0.11307,0.0
2020-03-24,MG,0,state,130,0.0,False,21168791.0,31.0,0.61411,0.0
2020-03-24,MS,0,state,24,0.0,False,2778986.0,50.0,0.86362,0.0
2020-03-24,MT,0,state,7,0.0,False,3484466.0,51.0,0.20089,0.0
2020-03-24,PA,0,state,5,0.0,False,8602865.0,15.0,0.05812000000000001,0.0
2020-03-24,PB,0,state,3,0.0,False,4018127.0,25.0,0.07466,0.0
2020-03-24,PE,0,state,42,0.0,False,9557071.0,26.0,0.43947,0.0
2020-03-24,PI,0,state,8,0.0,False,3273227.0,22.0,0.24441,0.0
2020-03-24,PR,0,state,70,0.0,False,11433957.0,41.0,0.61221,0.0
2020-03-24,RJ,0,state,305,6.0,False,17264943.0,33.0,1.76659,0.0197
2020-03-24,RN,0,state,14,0.0,False,3506853.0,24.0,0.39922,0.0
2020-03-24,RO,0,state,5,0.0,False,1777225.0,11.0,0.28134000000000003,0.0
2020-03-24,RR,0,state,8,0.0,False,605761.0,14.0,1.32065,0.0
2020-03-24,RS,0,state,112,0.0,False,11377239.0,43.0,0.98442,0.0
2020-03-24,SC,0,state,109,0.0,False,7164788.0,42.0,1.5213299999999998,0.0
2020-03-24,SE,0,state,15,0.0,False,2298696.0,28.0,0.65254,0.0
2020-03-24,SP,0,state,810,40.0,False,45919049.0,35.0,1.76397,0.0494
2020-03-24,TO,0,state,7,0.0,False,1572866.0,17.0,0.44505,0.0
2020-03-24,RS,Alvorada,city,2,0.0,False,210305.0,4300604.0,0.951,0.0
2020-03-24,RS,Anta Gorda,city,1,0.0,False,5981.0,4300703.0,16.71961,0.0
2020-03-24,GO,Anápolis,city,3,0.0,False,386923.0,5201108.0,0.77535,0.0
2020-03-24,GO,Aparecida de Goiânia,city,2,0.0,False,578179.0,5201405.0,0.34591,0.0
2020-03-24,CE,Aquiraz,city,6,0.0,False,80271.0,2301000.0,7.47468,0.0
2020-03-24,SE,Aracaju,city,12,0.0,False,657013.0,2800308.0,1.82645,0.0
2020-03-24,RS,Bagé,city,7,0.0,False,121143.0,4301602.0,5.7783,0.0
2020-03-24,SC,Balneário Camboriú,city,9,0.0,False,142295.0,4202008.0,6.32489,0.0
2020-03-24,RJ,Barra Mansa,city,1,0.0,False,184412.0,3300407.0,0.5422600000000001,0.0
2020-03-24,BA,Barreiras,city,1,0.0,False,155439.0,2903201.0,0.6433399999999999,0.0
2020-03-24,SP,Barueri,city,1,0.0,False,274182.0,3505708.0,0.36472,0.0
2020-03-24,MG,Belo Horizonte,city,87,0.0,False,2512070.0,3106200.0,3.46328,0.0
2020-03-24,PE,Belo Jardim,city,1,0.0,False,76439.0,2601706.0,1.30823,0.0
2020-03-24,PA,Belém,city,4,0.0,False,1492745.0,1501402.0,0.26796,0.0
2020-03-24,RS,Bento Gonçalves,city,2,0.0,False,120454.0,4302105.0,1.66038,0.0
2020-03-24,MG,Betim,city,1,0.0,False,439340.0,3106705.0,0.22761,0.0
2020-03-24,SC,Blumenau,city,7,0.0,False,357199.0,4202404.0,1.95969,0.0
2020-03-24,RR,Boa Vista,city,7,0.0,False,399213.0,1400100.0,1.75345,0.0
2020-03-24,MG,Bom Despacho,city,1,0.0,False,50605.0,3107406.0,1.97609,0.0
2020-03-24,RR,Bonfim,city,1,0.0,False,12409.0,1400159.0,8.05867,0.0
2020-03-24,DF,Brasília,city,161,0.0,False,3015268.0,5300108.0,5.3394900000000005,0.0
2020-03-24,SC,Braço do Norte,city,9,0.0,False,33450.0,4202800.0,26.90583,0.0
2020-03-24,BA,Brumado,city,1,0.0,False,67195.0,2904605.0,1.48821,0.0
2020-03-24,ES,Cachoeiro de Itapemirim,city,1,0.0,False,208972.0,3201209.0,0.47853,0.0
2020-03-24,RS,Camaquã,city,1,0.0,False,66261.0,4303509.0,1.50918,0.0
2020-03-24,BA,Camaçari,city,1,0.0,False,299132.0,2905701.0,0.3343,0.0
2020-03-24,SP,Campinas,city,1,0.0,False,1204073.0,3509502.0,0.08305,0.0
2020-03-24,RS,Campo Bom,city,2,0.0,False,66712.0,4303905.0,2.99796,0.0
2020-03-24,MS,Campo Grande,city,22,0.0,False,895982.0,5002704.0,2.45541,0.0
2020-03-24,PR,Campo Largo,city,1,0.0,False,132002.0,4104204.0,0.75756,0.0
2020-03-24,MG,Campos Altos,city,1,0.0,False,15461.0,3111507.0,6.4678900000000015,0.0
2020-03-24,RJ,Campos dos Goytacazes,city,1,0.0,False,507548.0,3301009.0,0.19703,0.0
2020-03-24,RS,Canoas,city,6,0.0,False,346616.0,4304606.0,1.73102,0.0
2020-03-24,RS,Capão da Canoa,city,2,0.0,False,53049.0,4304630.0,3.7701,0.0
2020-03-24,SP,Carapicuíba,city,2,0.0,False,400927.0,3510609.0,0.49884,0.0
2020-03-24,ES,Cariacica,city,1,0.0,False,381285.0,3201308.0,0.26227,0.0
2020-03-24,RS,Carlos Barbosa,city,1,0.0,False,29833.0,4304804.0,3.35199,0.0
2020-03-24,PE,Caruaru,city,1,0.0,False,361118.0,2604106.0,0.27692,0.0
2020-03-24,PR,Cascavel,city,2,0.0,False,328454.0,4104808.0,0.6089100000000001,0.0
2020-03-24,GO,Catalão,city,1,0.0,False,108823.0,5205109.0,0.91892,0.0
2020-03-24,RS,Caxias do Sul,city,2,0.0,False,510906.0,4305108.0,0.39146,0.0
2020-03-24,SC,Chapecó,city,3,0.0,False,220367.0,4204202.0,1.36137,0.0
2020-03-24,RS,Charqueadas,city,1,0.0,False,40789.0,4305355.0,2.4516400000000003,0.0
2020-03-24,PR,Cianorte,city,6,0.0,False,82620.0,4105508.0,7.2621600000000015,0.0
2020-03-24,PR,Colombo,city,1,0.0,False,243726.0,4105805.0,0.4103,0.0
2020-03-24,BA,Conceição do Jacuípe,city,1,0.0,False,33153.0,2908507.0,3.01632,0.0
2020-03-24,BA,Conde,city,1,0.0,False,25837.0,2908606.0,3.87042,0.0
2020-03-24,MG,Contagem,city,2,0.0,False,663855.0,3118601.0,0.30127,0.0
2020-03-24,MG,Coronel Fabriciano,city,2,0.0,False,109855.0,3119401.0,1.82058,0.0
2020-03-24,SP,Cotia,city,2,0.0,False,249210.0,3513009.0,0.8025399999999999,0.0
2020-03-24,SC,Criciúma,city,9,0.0,False,215186.0,4204608.0,4.18243,0.0
2020-03-24,RS,Cruzeiro do Sul,city,1,0.0,False,12348.0,4306205.0,8.09848,0.0
2020-03-24,MT,Cuiabá,city,5,0.0,False,612547.0,5103403.0,0.81626,0.0
2020-03-24,PR,Curitiba,city,40,0.0,False,1933105.0,4106902.0,2.06921,0.0
2020-03-24,MG,Divinópolis,city,1,0.0,False,238230.0,3122306.0,0.41976,0.0
2020-03-24,RS,Dois Irmãos,city,1,0.0,False,32671.0,4306403.0,3.06082,0.0
2020-03-24,RJ,Duque de Caxias,city,1,0.0,False,919596.0,3301702.0,0.10874,0.0
2020-03-24,RS,Eldorado do Sul,city,1,0.0,False,41285.0,4306767.0,2.42219,0.0
