date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-03-26,AC,0,state,23,0.0,False,881935.0,12.0,2.6079,0.0
2020-03-26,AL,0,state,11,0.0,False,3337357.0,27.0,0.3296,0.0
2020-03-26,AM,0,state,67,1.0,False,4144597.0,13.0,1.61656,0.0149
2020-03-26,AP,0,state,2,0.0,False,845731.0,16.0,0.23648,0.0
2020-03-26,BA,0,state,108,0.0,False,14873064.0,29.0,0.72614,0.0
2020-03-26,CE,0,state,237,3.0,False,9132078.0,23.0,2.59525,0.0127
2020-03-26,DF,0,state,201,0.0,False,3015268.0,53.0,6.66607,0.0
2020-03-26,ES,0,state,48,0.0,False,4018650.0,32.0,1.19443,0.0
2020-03-26,GO,0,state,38,1.0,False,7018354.0,52.0,0.5414399999999999,0.0263
2020-03-26,MA,0,state,10,0.0,False,7075181.0,21.0,0.14134000000000002,0.0
2020-03-26,MG,0,state,153,0.0,False,21168791.0,31.0,0.7227600000000001,0.0
2020-03-26,MS,0,state,25,0.0,False,2778986.0,50.0,0.89961,0.0
2020-03-26,MT,0,state,11,0.0,False,3484466.0,51.0,0.31569,0.0
2020-03-26,PA,0,state,13,0.0,False,8602865.0,15.0,0.15111,0.0
2020-03-26,PB,0,state,6,0.0,False,4018127.0,25.0,0.14932,0.0
2020-03-26,PE,0,state,48,3.0,False,9557071.0,26.0,0.50225,0.0625
2020-03-26,PI,0,state,9,0.0,False,3273227.0,22.0,0.27496,0.0
2020-03-26,PR,0,state,106,0.0,False,11433957.0,41.0,0.92706,0.0
2020-03-26,RJ,0,state,421,9.0,False,17264943.0,33.0,2.43847,0.0214
2020-03-26,RN,0,state,19,0.0,False,3506853.0,24.0,0.5418,0.0
2020-03-26,RO,0,state,6,0.0,False,1777225.0,11.0,0.3376,0.0
2020-03-26,RR,0,state,10,0.0,False,605761.0,14.0,1.6508200000000002,0.0
2020-03-26,RS,0,state,190,1.0,False,11377239.0,43.0,1.67,0.0053
2020-03-26,SC,0,state,149,1.0,False,7164788.0,42.0,2.07961,0.0067
2020-03-26,SE,0,state,16,0.0,False,2298696.0,28.0,0.69605,0.0
2020-03-26,SP,0,state,1052,58.0,False,45919049.0,35.0,2.2909900000000003,0.0551
2020-03-26,TO,0,state,8,0.0,False,1572866.0,17.0,0.50863,0.0
2020-03-26,BA,Alagoinhas,city,1,0.0,False,151596.0,2900702.0,0.65965,0.0
2020-03-26,RS,Alvorada,city,2,0.0,False,210305.0,4300604.0,0.951,0.0
2020-03-26,PA,Ananindeua,city,4,0.0,False,530598.0,1500800.0,0.7538699999999999,0.0
2020-03-26,RS,Anta Gorda,city,2,0.0,False,5981.0,4300703.0,33.43922,0.0
2020-03-26,GO,Anápolis,city,3,0.0,False,386923.0,5201108.0,0.77535,0.0
2020-03-26,GO,Aparecida de Goiânia,city,2,0.0,False,578179.0,5201405.0,0.34591,0.0
2020-03-26,CE,Aquiraz,city,6,0.0,False,80271.0,2301000.0,7.47468,0.0
2020-03-26,SE,Aracaju,city,13,0.0,False,657013.0,2800308.0,1.97865,0.0
2020-03-26,SP,Arujá,city,1,0.0,False,89824.0,3503901.0,1.11329,0.0
2020-03-26,RS,Bagé,city,9,0.0,False,121143.0,4301602.0,7.429239999999999,0.0
2020-03-26,SC,Balneário Arroio do Silva,city,1,0.0,False,13071.0,4201950.0,7.650519999999998,0.0
