date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-03-17,AC,0,state,3,0.0,False,881935.0,12.0,0.34016,0.0
2020-03-17,AL,0,state,1,0.0,False,3337357.0,27.0,0.029960000000000007,0.0
2020-03-17,AM,0,state,1,0.0,False,4144597.0,13.0,0.02413,0.0
2020-03-17,BA,0,state,14,0.0,False,14873064.0,29.0,0.09413,0.0
2020-03-17,CE,0,state,10,0.0,False,9132078.0,23.0,0.1095,0.0
2020-03-17,DF,0,state,19,0.0,False,3015268.0,53.0,0.63013,0.0
2020-03-17,ES,0,state,8,0.0,False,4018650.0,32.0,0.19907,0.0
2020-03-17,GO,0,state,10,0.0,False,7018354.0,52.0,0.14248,0.0
2020-03-17,MG,0,state,14,0.0,False,21168791.0,31.0,0.06614,0.0
2020-03-17,MS,0,state,6,0.0,False,2778986.0,50.0,0.21591,0.0
2020-03-17,PB,0,state,0,0.0,False,4018127.0,25.0,0.0,0.0
2020-03-17,PE,0,state,18,0.0,False,9557071.0,26.0,0.18834,0.0
2020-03-17,PR,0,state,12,0.0,False,11433957.0,41.0,0.10495,0.0
2020-03-17,RJ,0,state,25,0.0,False,17264943.0,33.0,0.1448,0.0
2020-03-17,RN,0,state,1,0.0,False,3506853.0,24.0,0.02852,0.0
2020-03-17,RS,0,state,8,0.0,False,11377239.0,43.0,0.07032000000000001,0.0
2020-03-17,SC,0,state,7,0.0,False,7164788.0,42.0,0.0977,0.0
2020-03-17,SE,0,state,5,0.0,False,2298696.0,28.0,0.21751,0.0
2020-03-17,SP,0,state,164,1.0,False,45919049.0,35.0,0.35715,0.0061
2020-03-17,GO,Anápolis,city,2,0.0,False,386923.0,5201108.0,0.5169,0.0
2020-03-17,CE,Aquiraz,city,1,0.0,False,80271.0,2301000.0,1.24578,0.0
2020-03-17,SE,Aracaju,city,5,0.0,False,657013.0,2800308.0,0.76102,0.0
2020-03-17,RJ,Barra Mansa,city,1,0.0,False,184412.0,3300407.0,0.5422600000000001,0.0
2020-03-17,MG,Belo Horizonte,city,5,0.0,False,2512070.0,3106200.0,0.19904,0.0
2020-03-17,PE,Belo Jardim,city,1,0.0,False,76439.0,2601706.0,1.30823,0.0
2020-03-17,DF,Brasília,city,19,0.0,False,3015268.0,5300108.0,0.63013,0.0
2020-03-17,SC,Braço do Norte,city,1,0.0,False,33450.0,4202800.0,2.9895400000000003,0.0
2020-03-17,RS,Campo Bom,city,1,0.0,False,66712.0,4303905.0,1.49898,0.0
2020-03-17,MS,Campo Grande,city,6,0.0,False,895982.0,5002704.0,0.66966,0.0
2020-03-17,PR,Campo Largo,city,1,0.0,False,132002.0,4104204.0,0.75756,0.0
2020-03-17,SP,Carapicuíba,city,1,0.0,False,400927.0,3510609.0,0.24942,0.0
2020-03-17,RS,Caxias do Sul,city,1,0.0,False,510906.0,4305108.0,0.19573,0.0
2020-03-17,PR,Cianorte,city,2,0.0,False,82620.0,4105508.0,2.42072,0.0
2020-03-17,MG,Coronel Fabriciano,city,1,0.0,False,109855.0,3119401.0,0.91029,0.0
2020-03-17,PR,Curitiba,city,7,0.0,False,1933105.0,4106902.0,0.36211,0.0
2020-03-17,MG,Divinópolis,city,1,0.0,False,238230.0,3122306.0,0.41976,0.0
2020-03-17,BA,Feira de Santana,city,5,0.0,False,614872.0,2910800.0,0.81318,0.0
2020-03-17,SP,Ferraz de Vasconcelos,city,1,0.0,False,194276.0,3515707.0,0.51473,0.0
2020-03-17,SC,Florianópolis,city,3,0.0,False,500973.0,4205407.0,0.59883,0.0
2020-03-17,CE,Fortaleza,city,9,0.0,False,2669342.0,2304400.0,0.33716,0.0
2020-03-17,GO,Goiânia,city,5,0.0,False,1516113.0,5208707.0,0.32979,0.0
2020-03-17,SP,Guarulhos,city,1,0.0,False,1379182.0,3518800.0,0.07251,0.0
2020-03-17,MG,Ipatinga,city,1,0.0,False,263410.0,3131307.0,0.37964,0.0
2020-03-17,PE,Jaboatão dos Guararapes,city,2,0.0,False,702298.0,2607901.0,0.28478000000000003,0.0
2020-03-17,SC,Joinville,city,1,0.0,False,590466.0,4209102.0,0.16935999999999998,0.0
2020-03-17,MG,Juiz de Fora,city,2,0.0,False,568873.0,3136702.0,0.35157,0.0
2020-03-17,PR,Londrina,city,1,0.0,False,569733.0,4113700.0,0.17552,0.0
2020-03-17,AL,Maceió,city,1,0.0,False,1018948.0,2704302.0,0.09814,0.0
2020-03-17,SP,Mauá,city,1,0.0,False,472912.0,3529401.0,0.21146,0.0
2020-03-17,RN,Natal,city,1,0.0,False,884122.0,2408102.0,0.11311,0.0
2020-03-17,RJ,Niterói,city,1,0.0,False,513584.0,3303302.0,0.19471,0.0
2020-03-17,MG,Nova Lima,city,1,0.0,False,94889.0,3144805.0,1.05386,0.0
2020-03-17,MG,Patrocínio,city,1,0.0,False,90757.0,3148103.0,1.10184,0.0
2020-03-17,PR,Pinhais,city,1,0.0,False,132157.0,4119152.0,0.75668,0.0
2020-03-17,RS,Porto Alegre,city,6,0.0,False,1483771.0,4314902.0,0.40438,0.0
2020-03-17,BA,Porto Seguro,city,3,0.0,False,148686.0,2925303.0,2.01767,0.0
2020-03-17,BA,Prado,city,1,0.0,False,28174.0,2925501.0,3.54937,0.0
2020-03-17,SC,Rancho Queimado,city,2,0.0,False,2878.0,4214300.0,69.4927,0.0
2020-03-17,PE,Recife,city,13,0.0,False,1645727.0,2611606.0,0.78992,0.0
2020-03-17,AC,Rio Branco,city,3,0.0,False,407319.0,1200401.0,0.73652,0.0
2020-03-17,GO,Rio Verde,city,3,0.0,False,235647.0,5218805.0,1.27309,0.0
2020-03-17,RJ,Rio de Janeiro,city,23,0.0,False,6718903.0,3304557.0,0.34232,0.0
2020-03-17,BA,Salvador,city,5,0.0,False,2872347.0,2927408.0,0.17407,0.0
2020-03-17,SP,Santana de Parnaíba,city,1,0.0,False,139447.0,3547304.0,0.71712,0.0
2020-03-17,SP,Santo André,city,1,0.0,False,718773.0,3547809.0,0.13913,0.0
2020-03-17,MG,Sete Lagoas,city,1,0.0,False,239639.0,3167202.0,0.41729,0.0
2020-03-17,SP,São Bernardo do Campo,city,1,0.0,False,838936.0,3548708.0,0.1192,0.0
2020-03-17,SP,São Caetano do Sul,city,1,0.0,False,161127.0,3548807.0,0.62063,0.0
2020-03-17,SP,São Paulo,city,156,1.0,False,12252023.0,3550308.0,1.27326,0.0064
2020-03-17,MG,Uberlândia,city,1,0.0,False,691305.0,3170206.0,0.14465,0.0
