date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-03-31,AC,0,state,42,0.0,False,881935.0,12.0,4.76226,0.0
2020-03-31,AL,0,state,18,1.0,False,3337357.0,27.0,0.53935,0.0556
2020-03-31,AM,0,state,175,3.0,False,4144597.0,13.0,4.22236,0.0171
2020-03-31,AP,0,state,10,0.0,False,845731.0,16.0,1.18241,0.0
2020-03-31,BA,0,state,217,2.0,False,14873064.0,29.0,1.45901,0.0092
2020-03-31,CE,0,state,401,7.0,False,9132078.0,23.0,4.39111,0.0175
2020-03-31,DF,0,state,333,3.0,False,3015268.0,53.0,11.04379,0.009000000000000001
2020-03-31,ES,0,state,97,0.0,False,4018650.0,32.0,2.41375,0.0
2020-03-31,GO,0,state,65,1.0,False,7018354.0,52.0,0.92614,0.0154
2020-03-31,MA,0,state,51,1.0,False,7075181.0,21.0,0.72083,0.0196
2020-03-31,MG,0,state,275,2.0,False,21168791.0,31.0,1.29908,0.0073
2020-03-31,MS,0,state,48,1.0,False,2778986.0,50.0,1.72725,0.0208
2020-03-31,MT,0,state,25,0.0,False,3484466.0,51.0,0.7174699999999999,0.0
2020-03-31,PA,0,state,34,0.0,False,8602865.0,15.0,0.39522,0.0
2020-03-31,PB,0,state,18,1.0,False,4018127.0,25.0,0.44797,0.0556
2020-03-31,PE,0,state,87,6.0,False,9557071.0,26.0,0.91032,0.069
2020-03-31,PI,0,state,18,4.0,False,3273227.0,22.0,0.54992,0.2222
2020-03-31,PR,0,state,185,3.0,False,11433957.0,41.0,1.61799,0.0162
2020-03-31,RJ,0,state,708,23.0,False,17264943.0,33.0,4.1008,0.0325
2020-03-31,RN,0,state,82,1.0,False,3506853.0,24.0,2.33828,0.0122
2020-03-31,RO,0,state,9,1.0,False,1777225.0,11.0,0.50641,0.1111
2020-03-31,RR,0,state,16,0.0,False,605761.0,14.0,2.64131,0.0
2020-03-31,RS,0,state,305,4.0,False,11377239.0,43.0,2.68079,0.0131
2020-03-31,SC,0,state,235,2.0,False,7164788.0,42.0,3.27993,0.0085
2020-03-31,SE,0,state,19,0.0,False,2298696.0,28.0,0.8265600000000001,0.0
2020-03-31,SP,0,state,2339,136.0,False,45919049.0,35.0,5.09375,0.0581
2020-03-31,TO,0,state,12,0.0,False,1572866.0,17.0,0.76294,0.0
2020-03-31,PA,Abaetetuba,city,1,0.0,False,157698.0,1500107.0,0.63412,0.0
2020-03-31,AC,Acrelândia,city,7,0.0,False,15256.0,1200013.0,45.88359000000001,0.0
2020-03-31,BA,Alagoinhas,city,3,0.0,False,151596.0,2900702.0,1.97894,0.0
2020-03-31,MS,Alcinópolis,city,1,0.0,False,5343.0,5000252.0,18.71608,0.0
2020-03-31,MG,Alfenas,city,1,0.0,False,79996.0,3101607.0,1.25006,0.0
2020-03-31,PR,Almirante Tamandaré,city,2,0.0,False,118623.0,4100400.0,1.6860099999999998,0.0
2020-03-31,ES,Alto Rio Novo,city,1,0.0,False,7836.0,3200359.0,12.76161,0.0
2020-03-31,RS,Alvorada,city,2,0.0,False,210305.0,4300604.0,0.951,0.0
2020-03-31,SP,Americana,city,2,0.0,False,239597.0,3501608.0,0.83473,0.0
2020-03-31,PA,Ananindeua,city,6,0.0,False,530598.0,1500800.0,1.1308,0.0
2020-03-31,RJ,Angra dos Reis,city,1,0.0,False,203785.0,3300100.0,0.49071,0.0
