date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate,latitude,longitude
2020-04-02,AC,0,state,45,0.0,False,881935.0,12.0,5.1024199999999995,0.0,-9.978580474853516,-67.81183624267578
2020-04-02,AL,0,state,18,1.0,False,3337357.0,27.0,0.53935,0.0556,-9.662039756774902,-35.73516082763672
2020-04-02,AM,0,state,229,3.0,False,4144597.0,13.0,5.52527,0.0131,-3.122299909591675,-60.01462173461914
2020-04-02,AP,0,state,12,0.0,False,845731.0,16.0,1.41889,0.0,0.036410000175237656,-51.04829025268555
2020-04-02,BA,0,state,267,3.0,False,14873064.0,29.0,1.79519,0.0112,-12.972900390625,-38.50123977661133
2020-04-02,CE,0,state,563,21.0,False,9132078.0,23.0,6.1650800000000014,0.0373,-3.7833199501037598,-38.58890151977539
2020-04-02,DF,0,state,400,5.0,False,3015268.0,53.0,13.265820000000001,0.0125,-15.792110443115234,-47.89775085449219
2020-04-02,ES,0,state,139,2.0,False,4018650.0,32.0,3.4588699999999997,0.0144,-20.30677032470703,-40.30622863769531
2020-04-02,GO,0,state,73,1.0,False,7018354.0,52.0,1.04013,0.0137,-16.690370559692383,-49.25838088989258
2020-04-02,MA,0,state,80,1.0,False,7075181.0,21.0,1.13071,0.0125,-2.5144999027252197,-44.30067825317383
2020-04-02,MG,0,state,370,4.0,False,21168791.0,31.0,1.7478599999999995,0.0108,-19.91864013671875,-43.935691833496094
2020-04-02,MS,0,state,53,1.0,False,2778986.0,50.0,1.90717,0.0189,-20.45149040222168,-54.616119384765625
2020-04-02,MT,0,state,41,0.0,False,3484466.0,51.0,1.17665,0.0,-15.614919662475586,-56.093231201171875
2020-04-02,PA,0,state,49,1.0,False,8602865.0,15.0,0.56958,0.0204,-1.4393600225448608,-48.49768829345703
2020-04-02,PB,0,state,29,1.0,False,4018127.0,25.0,0.72173,0.0345,-7.130489826202393,-34.8673095703125
2020-04-02,PE,0,state,106,9.0,False,9557071.0,26.0,1.10913,0.0849,-8.085169792175293,-34.91463851928711
2020-04-02,PI,0,state,19,4.0,False,3273227.0,22.0,0.5804699999999999,0.2105,-5.105179786682129,-42.80194854736328
2020-04-02,PR,0,state,258,4.0,False,11433957.0,41.0,2.25644,0.0155,-25.430479049682617,-49.28451156616211
2020-04-02,RJ,0,state,992,41.0,False,17264943.0,33.0,5.74575,0.0413,-22.90880012512207,-43.196739196777344
2020-04-02,RN,0,state,106,2.0,False,3506853.0,24.0,3.02265,0.0189,-5.805920124053955,-35.210540771484375
2020-04-02,RO,0,state,10,1.0,False,1777225.0,11.0,0.56267,0.1,-8.761899948120117,-63.90618896484375
2020-04-02,RR,0,state,30,0.0,False,605761.0,14.0,4.95245,0.0,2.8242499828338623,-60.65742111206055
2020-04-02,RS,0,state,386,5.0,False,11377239.0,43.0,3.3927400000000003,0.013000000000000001,-30.03952980041504,-51.2169303894043
2020-04-02,SC,0,state,281,5.0,False,7164788.0,42.0,3.92196,0.0178,-27.59984016418457,-48.54182052612305
2020-04-02,SE,0,state,24,2.0,False,2298696.0,28.0,1.04407,0.0833,-10.910599708557129,-37.059898376464844
2020-04-02,SP,0,state,3506,188.0,False,45919049.0,35.0,7.63518,0.0536,-23.53396987915039,-46.628868103027344
2020-04-02,TO,0,state,12,0.0,False,1572866.0,17.0,0.76294,0.0,-10.7767972946167,-53.06805419921875
2020-04-02,PA,Abaetetuba,city,1,0.0,False,157698.0,1500107.0,0.63412,0.0,-1.7288899421691895,-48.87382125854492
2020-04-02,AC,Acrelândia,city,8,0.0,False,15256.0,1200013.0,52.43838,0.0,-10.076239585876465,-67.05326843261719
2020-04-02,ES,Afonso Cláudio,city,1,0.0,False,30586.0,3200102.0,3.26947,0.0,-20.074119567871094,-41.12117004394531
2020-04-02,SP,Agudos,city,1,0.0,False,37214.0,3500709.0,2.68716,0.0,-22.472850799560547,-48.98902130126953
2020-04-02,BA,Alagoinhas,city,3,0.0,False,151596.0,2900702.0,1.9789400000000001,0.0,-12.136770248413086,-38.423038482666016
2020-04-02,MS,Alcinópolis,city,1,0.0,False,5343.0,5000252.0,18.716079999999998,0.0,-18.3239803314209,-53.70423889160156
2020-04-02,RS,Alegrete,city,1,0.0,False,73589.0,4300406.0,1.3589,0.0,-29.784400939941406,-55.79130935668945
2020-04-02,MG,Alfenas,city,1,0.0,False,79996.0,3101607.0,1.25006,0.0,-21.43609046936035,-45.94480895996094
2020-04-02,PE,Aliança,city,1,0.0,False,38386.0,2600708.0,2.60512,0.0,-7.605219841003418,-35.22235870361328
2020-04-02,PR,Almirante Tamandaré,city,3,0.0,False,118623.0,4100400.0,2.52902,0.0,-25.316570281982422,-49.30155944824219
2020-04-02,ES,Alto Rio Novo,city,1,0.0,False,7836.0,3200359.0,12.761610000000001,0.0,-19.05927085876465,-41.017539978027344
2020-04-02,RS,Alvorada,city,3,0.0,False,210305.0,4300604.0,1.4265,0.0,-30.00057029724121,-51.07857894897461
2020-04-02,SP,Americana,city,2,0.0,False,239597.0,3501608.0,0.83473,0.0,-22.7390193939209,-47.331878662109375
2020-04-02,PA,Ananindeua,city,9,0.0,False,530598.0,1500800.0,1.6962,0.0,-1.3660000562667847,-48.37211990356445
2020-04-02,RJ,Angra dos Reis,city,1,0.0,False,203785.0,3300100.0,0.49071000000000004,0.0,-23.007129669189453,-44.3131103515625
2020-04-02,AM,Anori,city,1,0.0,False,21010.0,1300102.0,4.75964,0.0,-3.743149995803833,-61.65835952758789
