date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate,latitude,longitude
2020-04-10,SC,Araranguá,city,4,0.0,True,68228.0,4201406.0,5.8627,0.0,-28.935810089111328,-49.48646926879883
2020-04-10,SP,Araraquara,city,7,1.0,True,236072.0,3503208.0,2.9652,0.1429,-21.79319953918457,-48.17544174194336
2020-04-10,SP,Araras,city,3,0.0,True,134236.0,3503307.0,2.23487,0.0,-22.358219146728516,-47.385040283203125
2020-04-10,RJ,Araruama,city,3,0.0,True,132400.0,3300209.0,2.26586,0.0,-22.876659393310547,-42.33958053588867
2020-04-10,PR,Araruna,city,7,0.0,True,13970.0,4101705.0,50.10737,0.0,-23.929140090942383,-52.498409271240234
2020-04-10,PR,Araucária,city,4,0.0,True,143843.0,4101804.0,2.78081,0.0,-25.577999114990234,-49.39789962768555
2020-04-10,SP,Araçatuba,city,15,0.0,True,197016.0,3502804.0,7.6135899999999985,0.0,-21.211000442504883,-50.43341827392578
2020-04-10,SP,Araçoiaba da Serra,city,1,0.0,True,34146.0,3502903.0,2.9286,0.0,-23.505210876464844,-47.61542892456055
2020-04-10,MG,Arcos,city,2,0.0,False,40092.0,3104205.0,4.98853,0.0,-20.286630630493164,-45.544368743896484
2020-04-10,PE,Arcoverde,city,3,1.0,True,74338.0,2601201.0,4.03562,0.3333,-8.418560028076172,-37.06414031982422
2020-04-10,RN,Areia Branca,city,1,0.0,True,27774.0,2401107.0,3.60049,0.0,-4.955420017242432,-37.13026809692383
2020-04-10,MT,Aripuanã,city,2,0.0,True,22354.0,5101407.0,8.94694,0.0,-10.18336009979248,-59.44131088256836
2020-04-10,RO,Ariquemes,city,2,0.0,True,107863.0,1100023.0,1.8542,0.0,-9.913590431213379,-63.04310989379883
2020-04-10,RJ,Arraial do Cabo,city,1,1.0,True,30349.0,3300258.0,3.295,1.0,-22.954530715942383,-42.036651611328125
2020-04-10,RS,Arroio do Sal,city,1,0.0,True,10065.0,4301057.0,9.93542,0.0,-29.549530029296875,-49.88829040527344
2020-04-10,RS,Arroio dos Ratos,city,3,0.0,True,14151.0,4301107.0,21.199920000000002,0.0,-30.07731056213379,-51.72843933105469
2020-04-10,SP,Artur Nogueira,city,1,0.0,True,54408.0,3503802.0,1.83797,0.0,-22.572099685668945,-47.17218017578125
2020-04-10,SP,Arujá,city,10,1.0,True,89824.0,3503901.0,11.13288,0.1,-23.396310806274414,-46.32170867919922
2020-04-10,SP,Assis,city,4,1.0,True,104386.0,3504008.0,3.8319300000000003,0.25,-22.660999298095703,-50.404598236083984
2020-04-10,PR,Assis Chateaubriand,city,5,0.0,True,33362.0,4102000.0,14.987110000000001,0.0,-24.40683937072754,-53.507118225097656
2020-04-10,SP,Atibaia,city,13,0.0,True,142761.0,3504107.0,9.10613,0.0,-23.117250442504883,-46.549869537353516
2020-04-10,BA,Aurelino Leal,city,1,0.0,True,11531.0,2902401.0,8.67227,0.0,-14.31799030303955,-39.32086181640625
2020-04-10,SC,Aurora,city,1,0.0,True,5679.0,4201901.0,17.608729999999994,0.0,-27.316909790039062,-49.634239196777344
2020-04-10,SP,Avaré,city,3,0.0,True,90655.0,3504503.0,3.30925,0.0,-23.09902000427246,-48.92335891723633
2020-04-10,MA,Açailândia,city,1,0.0,True,112445.0,2100055.0,0.8893200000000001,0.0,-4.954100131988525,-47.503089904785156
2020-04-10,RN,Açu,city,8,0.0,True,58017.0,2400208.0,13.789060000000001,0.0,-5.576200008392334,-36.914859771728516
2020-04-10,SP,Bady Bassitt,city,1,0.0,True,17502.0,3504602.0,5.71363,0.0,-20.91683006286621,-49.45045852661133
2020-04-10,RS,Bagé,city,27,0.0,True,121143.0,4301602.0,22.28771,0.0,-31.32862091064453,-54.10736083984375
2020-04-10,SC,Balneário Arroio do Silva,city,2,0.0,True,13071.0,4201950.0,15.30105,0.0,-28.98764991760254,-49.418540954589844
2020-04-10,SC,Balneário Camboriú,city,51,0.0,True,142295.0,4202008.0,35.841029999999996,0.0,-26.983299255371094,-48.63330078125
2020-04-10,SC,Balneário Gaivota,city,2,1.0,True,10979.0,4202073.0,18.2166,0.5,-29.152910232543945,-49.584068298339844
2020-04-10,SC,Balneário Piçarras,city,1,0.0,True,23147.0,4212809.0,4.320209999999999,0.0,-26.757680892944336,-48.675540924072266
2020-04-10,PR,Balsa Nova,city,5,0.0,True,12941.0,4102307.0,38.63689,0.0,-25.586299896240234,-49.632049560546875
2020-04-10,PR,Bandeirantes,city,2,0.0,True,31367.0,4102406.0,6.37613,0.0,-23.10485076904297,-50.35990905761719
2020-04-10,MG,Barbacena,city,1,0.0,False,137313.0,3105608.0,0.72826,0.0,-21.214550018310547,-43.77037048339844
2020-04-10,PA,Barcarena,city,5,0.0,True,124680.0,1501303.0,4.0102699999999984,0.0,-1.5195900201797485,-48.617591857910156
2020-04-10,BA,Barra,city,2,0.0,True,53578.0,2902708.0,3.73288,0.0,-11.088809967041016,-43.13922882080078
2020-04-10,RJ,Barra Mansa,city,11,0.0,True,184412.0,3300407.0,5.9649,0.0,-22.54132080078125,-44.169090270996094
2020-04-10,SC,Barra Velha,city,1,0.0,True,29168.0,4202107.0,3.42841,0.0,-26.629940032958984,-48.6833381652832
2020-04-10,BA,Barra do Choça,city,2,0.0,False,31603.0,2902906.0,6.32851,0.0,-14.865690231323242,-40.579551696777344
2020-04-10,RJ,Barra do Piraí,city,3,0.0,True,100374.0,3300308.0,2.98882,0.0,-22.464290618896484,-43.82329177856445
2020-04-10,BA,Barra do Rocha,city,3,0.0,True,5714.0,2903102.0,52.50263,0.0,-14.23330020904541,-39.650001525878906
2020-04-10,SP,Barra do Turvo,city,1,0.0,True,7659.0,3505401.0,13.05653,0.0,-24.757490158081055,-48.50572967529297
2020-04-10,BA,Barreiras,city,1,0.0,True,155439.0,2903201.0,0.6433399999999999,0.0,-12.147640228271484,-44.99489974975586
2020-04-10,SP,Barretos,city,4,0.0,True,122098.0,3505500.0,3.2760599999999998,0.0,-20.550649642944336,-48.575050354003906
2020-04-10,SP,Barueri,city,44,2.0,True,274182.0,3505708.0,16.047729999999998,0.0455,-23.50428009033203,-46.844608306884766
2020-04-10,SP,Batatais,city,1,0.0,True,62508.0,3505906.0,1.5998,0.0,-20.899669647216797,-47.585941314697266
2020-04-10,MS,Batayporã,city,6,2.0,True,11329.0,5002001.0,52.96143000000001,0.3333,-22.293270111083984,-53.26736068725586
2020-04-10,SP,Bauru,city,11,1.0,True,376818.0,3506003.0,2.91918,0.0909,-22.33068084716797,-49.06972885131836
2020-04-10,PB,Bayeux,city,1,0.0,False,96880.0,2501807.0,1.0322,0.0,-7.129240036010742,-34.921730041503906
2020-04-10,RN,Baía Formosa,city,1,0.0,True,9271.0,2401404.0,10.78632,0.0,-6.371240139007568,-35.005279541015625
2020-04-10,SP,Bebedouro,city,2,0.0,True,77496.0,3506102.0,2.58078,0.0,-20.948759078979492,-48.48263931274414
2020-04-10,CE,Beberibe,city,1,0.0,True,53573.0,2302206.0,1.8666099999999999,0.0,-4.189370155334473,-38.11796951293945
2020-04-10,GO,Bela Vista de Goiás,city,1,0.0,True,29975.0,5203302.0,3.3361099999999997,0.0,-16.97269058227539,-48.9587516784668
2020-04-10,RJ,Belford Roxo,city,28,3.0,True,510906.0,3300456.0,5.48046,0.1071,-22.763620376586914,-43.399681091308594
2020-04-10,BA,Belmonte,city,2,0.0,True,23328.0,2903409.0,8.57339,0.0,-15.861410140991211,-38.879478454589844
2020-04-10,MG,Belo Horizonte,city,330,6.0,False,2512070.0,3106200.0,13.136579999999999,0.0182,-19.919519424438477,-43.938331604003906
2020-04-10,PE,Belo Jardim,city,1,0.0,True,76439.0,2601706.0,1.30823,0.0,-8.337360382080078,-36.424400329589844
2020-04-10,PA,Belém,city,147,7.0,True,1492745.0,1501402.0,9.84763,0.0476,-1.4564299583435059,-48.50326919555664
2020-04-10,PA,Benevides,city,1,0.0,True,62737.0,1501501.0,1.59396,0.0,-1.3611799478530884,-48.24338912963867
2020-04-10,RS,Bento Gonçalves,city,11,0.0,True,120454.0,4302105.0,9.13212,0.0,-29.174270629882812,-51.51852035522461
2020-04-10,MG,Betim,city,6,0.0,False,439340.0,3106705.0,1.36568,0.0,-19.967649459838867,-44.199249267578125
2020-04-10,SC,Biguaçu,city,2,0.0,True,68481.0,4202305.0,2.9205200000000002,0.0,-27.493860244750977,-48.65663146972656
2020-04-10,SP,Birigui,city,2,0.0,True,123638.0,3506508.0,1.61763,0.0,-21.29210090637207,-50.340030670166016
2020-04-10,SC,Blumenau,city,61,0.0,True,357199.0,4202404.0,17.07732,0.0,-26.91840934753418,-49.06673049926758
2020-04-10,MG,Boa Esperança,city,3,0.0,False,40127.0,3107109.0,7.476260000000001,0.0,-21.091970443725586,-45.56327819824219
2020-04-10,RR,Boa Vista,city,68,2.0,True,399213.0,1400100.0,17.03351,0.0294,2.8217499256134033,-60.673561096191406
2020-04-10,AM,Boca do Acre,city,1,0.0,True,34308.0,1300706.0,2.91477,0.0,-8.745590209960938,-67.39726257324219
