date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate,latitude,longitude
2020-04-01,AC,0,state,43,0.0,False,881935.0,12.0,4.87564,0.0,-9.978580474853516,-67.81183624267578
2020-04-01,AL,0,state,18,1.0,False,3337357.0,27.0,0.53935,0.0556,-9.662039756774902,-35.73516082763672
2020-04-01,AM,0,state,200,3.0,False,4144597.0,13.0,4.82556,0.015,-3.122299909591675,-60.01462173461914
2020-04-01,AP,0,state,11,0.0,False,845731.0,16.0,1.30065,0.0,0.036410000175237656,-51.04829025268555
2020-04-01,BA,0,state,246,2.0,False,14873064.0,29.0,1.6540000000000001,0.0081,-12.972900390625,-38.50123977661133
2020-04-01,CE,0,state,445,9.0,False,9132078.0,23.0,4.87293,0.0202,-3.7833199501037598,-38.58890151977539
2020-04-01,DF,0,state,370,4.0,False,3015268.0,53.0,12.27088,0.0108,-15.792110443115234,-47.89775085449219
2020-04-01,ES,0,state,120,0.0,False,4018650.0,32.0,2.98608,0.0,-20.30677032470703,-40.30622863769531
2020-04-01,GO,0,state,73,1.0,False,7018354.0,52.0,1.04013,0.0137,-16.690370559692383,-49.25838088989258
2020-04-01,MA,0,state,70,1.0,False,7075181.0,21.0,0.9893700000000001,0.0143,-2.5144999027252197,-44.30067825317383
2020-04-01,MG,0,state,314,3.0,False,21168791.0,31.0,1.48332,0.0096,-19.91864013671875,-43.935691833496094
2020-04-01,MS,0,state,51,1.0,False,2778986.0,50.0,1.8352,0.0196,-20.45149040222168,-54.616119384765625
2020-04-01,MT,0,state,28,0.0,False,3484466.0,51.0,0.80357,0.0,-15.614919662475586,-56.093231201171875
2020-04-01,PA,0,state,41,1.0,False,8602865.0,15.0,0.47658999999999996,0.0244,-1.4393600225448608,-48.49768829345703
2020-04-01,PB,0,state,21,1.0,False,4018127.0,25.0,0.52263,0.0476,-7.130489826202393,-34.8673095703125
2020-04-01,PE,0,state,95,8.0,False,9557071.0,26.0,0.99403,0.0842,-8.085169792175293,-34.91463851928711
2020-04-01,PI,0,state,19,4.0,False,3273227.0,22.0,0.5804699999999999,0.2105,-5.105179786682129,-42.80194854736328
2020-04-01,PR,0,state,229,3.0,False,11433957.0,41.0,2.0028099999999998,0.0131,-25.430479049682617,-49.28451156616211
2020-04-01,RJ,0,state,832,28.0,False,17264943.0,33.0,4.81901,0.0337,-22.90880012512207,-43.196739196777344
2020-04-01,RN,0,state,92,2.0,False,3506853.0,24.0,2.62343,0.0217,-5.805920124053955,-35.210540771484375
2020-04-01,RO,0,state,9,1.0,False,1777225.0,11.0,0.50641,0.1111,-8.761899948120117,-63.90618896484375
2020-04-01,RR,0,state,26,0.0,False,605761.0,14.0,4.29212,0.0,2.8242499828338623,-60.65742111206055
2020-04-01,RS,0,state,316,5.0,False,11377239.0,43.0,2.7774799999999997,0.0158,-30.03952980041504,-51.2169303894043
2020-04-01,SC,0,state,247,2.0,False,7164788.0,42.0,3.4474199999999997,0.0081,-27.59984016418457,-48.54182052612305
2020-04-01,SE,0,state,22,0.0,False,2298696.0,28.0,0.95706,0.0,-10.910599708557129,-37.059898376464844
2020-04-01,SP,0,state,2981,164.0,False,45919049.0,35.0,6.49186,0.055,-23.53396987915039,-46.628868103027344
2020-04-01,TO,0,state,12,0.0,False,1572866.0,17.0,0.76294,0.0,-10.7767972946167,-53.06805419921875
2020-04-01,PA,Abaetetuba,city,1,0.0,False,157698.0,1500107.0,0.63412,0.0,-1.7288899421691895,-48.87382125854492
2020-04-01,AC,Acrelândia,city,8,0.0,False,15256.0,1200013.0,52.43838,0.0,-10.076239585876465,-67.05326843261719
2020-04-01,ES,Afonso Cláudio,city,1,0.0,False,30586.0,3200102.0,3.26947,0.0,-20.074119567871094,-41.12117004394531
2020-04-01,BA,Alagoinhas,city,3,0.0,False,151596.0,2900702.0,1.9789400000000001,0.0,-12.136770248413086,-38.423038482666016
2020-04-01,MS,Alcinópolis,city,1,0.0,False,5343.0,5000252.0,18.716079999999998,0.0,-18.3239803314209,-53.70423889160156
2020-04-01,RS,Alegrete,city,1,0.0,False,73589.0,4300406.0,1.3589,0.0,-29.784400939941406,-55.79130935668945
2020-04-01,MG,Alfenas,city,1,0.0,False,79996.0,3101607.0,1.25006,0.0,-21.43609046936035,-45.94480895996094
2020-04-01,PE,Aliança,city,1,0.0,False,38386.0,2600708.0,2.60512,0.0,-7.605219841003418,-35.22235870361328
2020-04-01,PR,Almirante Tamandaré,city,3,0.0,False,118623.0,4100400.0,2.52902,0.0,-25.316570281982422,-49.30155944824219
2020-04-01,ES,Alto Rio Novo,city,1,0.0,False,7836.0,3200359.0,12.761610000000001,0.0,-19.05927085876465,-41.017539978027344
2020-04-01,RS,Alvorada,city,2,0.0,False,210305.0,4300604.0,0.951,0.0,-30.00057029724121,-51.07857894897461
2020-04-01,SP,Americana,city,2,0.0,False,239597.0,3501608.0,0.83473,0.0,-22.7390193939209,-47.331878662109375
2020-04-01,PA,Ananindeua,city,7,0.0,False,530598.0,1500800.0,1.3192700000000002,0.0,-1.3660000562667847,-48.37211990356445
2020-04-01,RJ,Angra dos Reis,city,1,0.0,False,203785.0,3300100.0,0.49071000000000004,0.0,-23.007129669189453,-44.3131103515625
2020-04-01,AM,Anori,city,1,0.0,False,21010.0,1300102.0,4.75964,0.0,-3.743149995803833,-61.65835952758789
2020-04-01,RS,Anta Gorda,city,2,0.0,False,5981.0,4300703.0,33.43922,0.0,-28.97241973876953,-52.00492858886719
2020-04-01,SC,Antônio Carlos,city,1,0.0,False,8513.0,4201208.0,11.746739999999999,0.0,-27.517229080200195,-48.767948150634766
2020-04-01,GO,Anápolis,city,4,0.0,False,386923.0,5201108.0,1.0338,0.0,-16.328659057617188,-48.95294952392578
2020-04-01,GO,Aparecida de Goiânia,city,2,0.0,False,578179.0,5201405.0,0.34591,0.0,-16.822629928588867,-49.25107955932617
2020-04-01,RN,Apodi,city,1,0.0,False,35845.0,2401008.0,2.78979,0.0,-5.663090229034424,-37.79819869995117
2020-04-01,CE,Aquiraz,city,14,0.0,False,80271.0,2301000.0,17.440920000000002,0.0,-3.898940086364746,-38.367488861083984
2020-04-01,SE,Aracaju,city,19,0.0,False,657013.0,2800308.0,2.89188,0.0,-10.909210205078125,-37.074459075927734
2020-04-01,ES,Aracruz,city,1,0.0,False,101220.0,3200607.0,0.98795,0.0,-19.83877944946289,-40.26620864868164
2020-04-01,MG,Araguari,city,1,0.0,False,117267.0,3103504.0,0.85275,0.0,-18.65121078491211,-48.19464111328125
2020-04-01,TO,Araguaína,city,3,0.0,False,180470.0,1702109.0,1.6623299999999999,0.0,-7.191969871520996,-48.2081413269043
2020-04-01,PR,Arapongas,city,2,0.0,False,123027.0,4101507.0,1.62566,0.0,-23.41904067993164,-51.42584991455078
2020-04-01,PR,Araucária,city,1,0.0,False,143843.0,4101804.0,0.6952,0.0,-25.577999114990234,-49.39789962768555
2020-04-01,SP,Araçatuba,city,2,0.0,False,197016.0,3502804.0,1.01515,0.0,-21.211000442504883,-50.43341827392578
2020-04-01,RJ,Arraial do Cabo,city,1,1.0,False,30349.0,3300258.0,3.295,1.0,-22.954530715942383,-42.036651611328125
2020-04-01,SP,Arujá,city,2,0.0,False,89824.0,3503901.0,2.22658,0.0,-23.396310806274414,-46.32170867919922
2020-04-01,PR,Assis Chateaubriand,city,1,0.0,False,33362.0,4102000.0,2.99742,0.0,-24.40683937072754,-53.507118225097656
2020-04-01,MA,Açailândia,city,1,0.0,False,112445.0,2100055.0,0.8893200000000001,0.0,-4.954100131988525,-47.503089904785156
2020-04-01,RN,Açu,city,1,0.0,False,58017.0,2400208.0,1.72363,0.0,-5.576200008392334,-36.914859771728516
2020-04-01,RS,Bagé,city,15,0.0,False,121143.0,4301602.0,12.382060000000001,0.0,-31.32862091064453,-54.10736083984375
2020-04-01,SC,Balneário Arroio do Silva,city,1,0.0,False,13071.0,4201950.0,7.6505199999999975,0.0,-28.98764991760254,-49.418540954589844
2020-04-01,SC,Balneário Camboriú,city,10,0.0,False,142295.0,4202008.0,7.02765,0.0,-26.983299255371094,-48.63330078125
2020-04-01,PA,Barcarena,city,1,0.0,False,124680.0,1501303.0,0.80205,0.0,-1.5195900201797485,-48.617591857910156
2020-04-01,BA,Barra,city,1,0.0,False,53578.0,2902708.0,1.86644,0.0,-11.088809967041016,-43.13922882080078
2020-04-01,RJ,Barra Mansa,city,2,0.0,False,184412.0,3300407.0,1.08453,0.0,-22.54132080078125,-44.169090270996094
2020-04-01,BA,Barra do Rocha,city,1,0.0,False,5714.0,2903102.0,17.50088,0.0,-14.23330020904541,-39.650001525878906
2020-04-01,BA,Barreiras,city,1,0.0,False,155439.0,2903201.0,0.6433399999999999,0.0,-12.147640228271484,-44.99489974975586
2020-04-01,SP,Barueri,city,21,0.0,False,274182.0,3505708.0,7.65915,0.0,-23.50428009033203,-46.844608306884766
2020-04-01,MS,Batayporã,city,3,1.0,False,11329.0,5002001.0,26.48071,0.3333,-22.293270111083984,-53.26736068725586
2020-04-01,SP,Bauru,city,2,0.0,False,376818.0,3506003.0,0.53076,0.0,-22.33068084716797,-49.06972885131836
2020-04-01,CE,Beberibe,city,1,0.0,False,53573.0,2302206.0,1.8666099999999999,0.0,-4.189370155334473,-38.11796951293945
2020-04-01,RJ,Belford Roxo,city,3,0.0,False,510906.0,3300456.0,0.58719,0.0,-22.763620376586914,-43.399681091308594
2020-04-01,MG,Belo Horizonte,city,188,2.0,False,2512070.0,3106200.0,7.48387,0.0106,-19.919519424438477,-43.938331604003906
2020-04-01,PE,Belo Jardim,city,1,0.0,False,76439.0,2601706.0,1.30823,0.0,-8.337360382080078,-36.424400329589844
2020-04-01,PA,Belém,city,25,0.0,False,1492745.0,1501402.0,1.67477,0.0,-1.4564299583435059,-48.50326919555664
2020-04-01,RS,Bento Gonçalves,city,2,0.0,False,120454.0,4302105.0,1.66038,0.0,-29.174270629882812,-51.51852035522461
2020-04-01,MG,Betim,city,5,0.0,False,439340.0,3106705.0,1.1380700000000001,0.0,-19.967649459838867,-44.199249267578125
2020-04-01,SC,Blumenau,city,22,0.0,False,357199.0,4202404.0,6.1590300000000004,0.0,-26.91840934753418,-49.06673049926758
2020-04-01,MG,Boa Esperança,city,1,0.0,False,40127.0,3107109.0,2.49209,0.0,-21.091970443725586,-45.56327819824219
2020-04-01,RR,Boa Vista,city,23,0.0,False,399213.0,1400100.0,5.7613400000000015,0.0,2.8217499256134033,-60.673561096191406
2020-04-01,AM,Boca do Acre,city,1,0.0,False,34308.0,1300706.0,2.91477,0.0,-8.745590209960938,-67.39726257324219
2020-04-01,MG,Bom Despacho,city,1,0.0,False,50605.0,3107406.0,1.9760900000000001,0.0,-19.736770629882812,-45.251991271972656
2020-04-01,RR,Bonfim,city,3,0.0,False,12409.0,1400159.0,24.176,0.0,3.3611900806427,-59.83652114868164
2020-04-01,DF,Brasília,city,370,4.0,False,3015268.0,5300108.0,12.27088,0.0108,-15.778429985046387,-47.92864990234375
2020-04-01,SC,Braço do Norte,city,12,0.0,False,33450.0,4202800.0,35.87444,0.0,-28.28342056274414,-49.15863037109375
2020-04-01,SP,Brodowski,city,1,0.0,False,24939.0,3507803.0,4.00978,0.0,-20.983980178833008,-47.659629821777344
2020-04-01,BA,Brumado,city,5,0.0,False,67195.0,2904605.0,7.4410300000000005,0.0,-14.20028018951416,-41.6675910949707
2020-04-01,SC,Brusque,city,3,0.0,False,134723.0,4202909.0,2.2267900000000003,0.0,-27.09531021118164,-48.91875076293945
