date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate,latitude,longitude
2020-03-27,AC,0,state,25,0.0,False,881935.0,12.0,2.83468,0.0,-9.978580474853516,-67.81183624267578
2020-03-27,AL,0,state,12,0.0,False,3337357.0,27.0,0.35957,0.0,-9.662039756774902,-35.73516082763672
2020-03-27,AM,0,state,81,1.0,False,4144597.0,13.0,1.95435,0.0123,-3.122299909591675,-60.01462173461914
2020-03-27,AP,0,state,3,0.0,False,845731.0,16.0,0.35472,0.0,0.036410000175237656,-51.04829025268555
2020-03-27,BA,0,state,123,0.0,False,14873064.0,29.0,0.8270000000000001,0.0,-12.972900390625,-38.50123977661133
2020-03-27,CE,0,state,282,3.0,False,9132078.0,23.0,3.08802,0.0106,-3.7833199501037598,-38.58890151977539
2020-03-27,DF,0,state,241,0.0,False,3015268.0,53.0,7.992660000000001,0.0,-15.792110443115234,-47.89775085449219
2020-03-27,ES,0,state,54,0.0,False,4018650.0,32.0,1.3437299999999999,0.0,-20.30677032470703,-40.30622863769531
2020-03-27,GO,0,state,49,1.0,False,7018354.0,52.0,0.69817,0.0204,-16.690370559692383,-49.25838088989258
2020-03-27,MA,0,state,13,0.0,False,7075181.0,21.0,0.18374000000000001,0.0,-2.5144999027252197,-44.30067825317383
2020-03-27,MG,0,state,189,0.0,False,21168791.0,31.0,0.8928200000000001,0.0,-19.91864013671875,-43.935691833496094
2020-03-27,MS,0,state,28,0.0,False,2778986.0,50.0,1.00756,0.0,-20.45149040222168,-54.616119384765625
2020-03-27,MT,0,state,11,0.0,False,3484466.0,51.0,0.31569,0.0,-15.614919662475586,-56.093231201171875
2020-03-27,PA,0,state,16,0.0,False,8602865.0,15.0,0.18598,0.0,-1.4393600225448608,-48.49768829345703
2020-03-27,PB,0,state,10,0.0,False,4018127.0,25.0,0.24886999999999998,0.0,-7.130489826202393,-34.8673095703125
2020-03-27,PE,0,state,57,4.0,False,9557071.0,26.0,0.59642,0.0702,-8.085169792175293,-34.91463851928711
2020-03-27,PI,0,state,10,1.0,False,3273227.0,22.0,0.30551,0.1,-5.105179786682129,-42.80194854736328
2020-03-27,PR,0,state,125,2.0,False,11433957.0,41.0,1.09323,0.016,-25.430479049682617,-49.28451156616211
2020-03-27,RJ,0,state,493,10.0,False,17264943.0,33.0,2.8555,0.0203,-22.90880012512207,-43.196739196777344
2020-03-27,RN,0,state,28,0.0,False,3506853.0,24.0,0.7984399999999999,0.0,-5.805920124053955,-35.210540771484375
2020-03-27,RO,0,state,6,0.0,False,1777225.0,11.0,0.3376,0.0,-8.761899948120117,-63.90618896484375
2020-03-27,RR,0,state,12,0.0,False,605761.0,14.0,1.98098,0.0,2.8242499828338623,-60.65742111206055
2020-03-27,RS,0,state,197,2.0,False,11377239.0,43.0,1.73153,0.0102,-30.03952980041504,-51.2169303894043
2020-03-27,SC,0,state,163,1.0,False,7164788.0,42.0,2.27501,0.0061,-27.59984016418457,-48.54182052612305
2020-03-27,SE,0,state,16,0.0,False,2298696.0,28.0,0.69605,0.0,-10.910599708557129,-37.059898376464844
2020-03-27,SP,0,state,1223,68.0,False,45919049.0,35.0,2.66338,0.0556,-23.53396987915039,-46.628868103027344
2020-03-27,TO,0,state,9,0.0,False,1572866.0,17.0,0.5722,0.0,-10.7767972946167,-53.06805419921875
2020-03-27,BA,Alagoinhas,city,1,0.0,False,151596.0,2900702.0,0.65965,0.0,-12.136770248413086,-38.423038482666016
2020-03-27,RS,Alvorada,city,2,0.0,False,210305.0,4300604.0,0.951,0.0,-30.00057029724121,-51.07857894897461
2020-03-27,PA,Ananindeua,city,4,0.0,False,530598.0,1500800.0,0.7538699999999999,0.0,-1.3660000562667847,-48.37211990356445
2020-03-27,RS,Anta Gorda,city,2,0.0,False,5981.0,4300703.0,33.43922,0.0,-28.97241973876953,-52.00492858886719
2020-03-27,SC,Antônio Carlos,city,1,0.0,False,8513.0,4201208.0,11.746739999999999,0.0,-27.517229080200195,-48.767948150634766
2020-03-27,GO,Anápolis,city,3,0.0,False,386923.0,5201108.0,0.77535,0.0,-16.328659057617188,-48.95294952392578
2020-03-27,GO,Aparecida de Goiânia,city,2,0.0,False,578179.0,5201405.0,0.34591,0.0,-16.822629928588867,-49.25107955932617
2020-03-27,CE,Aquiraz,city,6,0.0,False,80271.0,2301000.0,7.47468,0.0,-3.898940086364746,-38.367488861083984
2020-03-27,SE,Aracaju,city,13,0.0,False,657013.0,2800308.0,1.97865,0.0,-10.909210205078125,-37.074459075927734
2020-03-27,TO,Araguaína,city,1,0.0,False,180470.0,1702109.0,0.55411,0.0,-7.191969871520996,-48.2081413269043
2020-03-27,SP,Arujá,city,1,0.0,False,89824.0,3503901.0,1.11329,0.0,-23.396310806274414,-46.32170867919922
2020-03-27,RS,Bagé,city,9,0.0,False,121143.0,4301602.0,7.429239999999999,0.0,-31.32862091064453,-54.10736083984375
2020-03-27,SC,Balneário Arroio do Silva,city,1,0.0,False,13071.0,4201950.0,7.6505199999999975,0.0,-28.98764991760254,-49.418540954589844
2020-03-27,SC,Balneário Camboriú,city,9,0.0,False,142295.0,4202008.0,6.32489,0.0,-26.983299255371094,-48.63330078125
